<Ticker>,<Per>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
GHEBAHAR,d,20210731,000000,17840,18001,17840,17840,338942
GHEBAHAR,d,20210801,000000,17138,17826,17137,17371,3757436
GHEBAHAR,d,20210802,000000,17167,17555,16740,16740,1370195
GHEBAHAR,d,20210803,000000,16740,17002,16504,16677,2534254
GHEBAHAR,d,20210804,000000,16837,16837,16297,16342,2765322
GHEBAHAR,d,20210807,000000,16014,16945,16014,16945,2670281
GHEBAHAR,d,20210808,000000,16779,17212,16730,17212,817103
GHEBAHAR,d,20210809,000000,17641,17651,16623,16847,2073973
GHEBAHAR,d,20210810,000000,17016,18065,17014,17846,3823705
GHEBAHAR,d,20210811,000000,17933,17943,17170,17594,2034584
GHEBAHAR,d,20210814,000000,17506,17584,17059,17109,2022519
GHEBAHAR,d,20210815,000000,17099,17351,16682,16905,1222899
GHEBAHAR,d,20210822,000000,16682,17520,16682,17520,1986867
GHEBAHAR,d,20210823,000000,17745,17745,17264,17745,1610066
GHEBAHAR,d,20210824,000000,17745,18227,17341,17992,2346340
GHEBAHAR,d,20210825,000000,18185,18664,18185,18664,2065585
GHEBAHAR,d,20210828,000000,18622,19108,18622,19078,2177908
GHEBAHAR,d,20210829,000000,19233,19233,18468,18468,2013409
GHEBAHAR,d,20210830,000000,18076,18425,18076,18076,1242263
GHEBAHAR,d,20210831,000000,17540,18625,17540,18625,5262769
GHEBAHAR,d,20210901,000000,18757,18758,17758,18428,2155253
GHEBAHAR,d,20210904,000000,18447,18680,18024,18024,2595424
GHEBAHAR,d,20210905,000000,17904,18681,17768,18680,2124373
GHEBAHAR,d,20210906,000000,18683,18912,17992,17992,1558881
GHEBAHAR,d,20210907,000000,17846,18683,17836,18137,1178042
GHEBAHAR,d,20210908,000000,18175,18573,17749,17890,1184634
GHEBAHAR,d,20210911,000000,17891,18466,17750,18020,833355
GHEBAHAR,d,20210912,000000,18418,18418,17588,17588,925184
GHEBAHAR,d,20210913,000000,17117,17640,17117,17117,598331
GHEBAHAR,d,20210914,000000,16643,17616,16615,16615,1599060
GHEBAHAR,d,20210915,000000,16663,17324,16536,17264,1855159
GHEBAHAR,d,20210918,000000,16682,17557,16682,17312,1594835
GHEBAHAR,d,20210919,000000,17671,17671,16663,16801,1265410
GHEBAHAR,d,20210920,000000,17060,17060,16599,16609,652506
GHEBAHAR,d,20210921,000000,17063,17063,16257,16257,347443
GHEBAHAR,d,20210922,000000,16016,16509,16015,16015,608117
GHEBAHAR,d,20210925,000000,16016,16487,15542,15935,741838
GHEBAHAR,d,20210926,000000,16197,16197,15473,15473,586331
GHEBAHAR,d,20210928,000000,15198,15634,15165,15165,379590
GHEBAHAR,d,20210929,000000,14886,14886,14886,14886,226406
GHEBAHAR,d,20211002,000000,14430,15421,14430,14936,1545288
GHEBAHAR,d,20211003,000000,15118,15276,14500,14684,619459
GHEBAHAR,d,20211004,000000,14550,14876,14483,14483,1012802
GHEBAHAR,d,20211006,000000,14354,14794,14141,14343,692756
GHEBAHAR,d,20211009,000000,14354,14547,13974,14083,826275
GHEBAHAR,d,20211010,000000,14344,14674,13908,14674,1194048
GHEBAHAR,d,20211011,000000,14839,14839,14170,14170,938134
GHEBAHAR,d,20211012,000000,14697,14697,13841,13841,928791
GHEBAHAR,d,20211013,000000,13627,14407,13617,13733,1066521
GHEBAHAR,d,20211016,000000,13772,13965,13287,13763,489073
GHEBAHAR,d,20211017,000000,13384,13753,13227,13227,495317
GHEBAHAR,d,20211018,000000,12971,13093,12971,12996,542260
GHEBAHAR,d,20211019,000000,12773,13458,12674,13457,1685541
GHEBAHAR,d,20211020,000000,13606,13607,12899,13200,462130
GHEBAHAR,d,20211023,000000,12890,13687,12890,13687,2454470
GHEBAHAR,d,20211025,000000,13849,13959,13578,13578,1529980
GHEBAHAR,d,20211026,000000,13491,14160,13485,13485,1750895
GHEBAHAR,d,20211027,000000,13227,13801,13227,13292,642172
GHEBAHAR,d,20211030,000000,13771,13771,12991,12991,668081
GHEBAHAR,d,20211031,000000,12638,13093,12636,12636,322771
GHEBAHAR,d,20211101,000000,12481,12851,12481,12481,752050
GHEBAHAR,d,20211102,000000,11910,12598,11910,12094,799900
GHEBAHAR,d,20211103,000000,12031,12701,12031,12511,960645
GHEBAHAR,d,20211106,000000,12378,12899,12378,12899,1996215
GHEBAHAR,d,20211107,000000,13273,13273,13273,13273,659126
GHEBAHAR,d,20211108,000000,13611,13611,13491,13611,1780331
GHEBAHAR,d,20211109,000000,14255,14289,13617,14289,2017559
GHEBAHAR,d,20211110,000000,14694,14694,14290,14694,795583
GHEBAHAR,d,20211113,000000,15126,15126,15126,15126,650365
GHEBAHAR,d,20211114,000000,15572,15572,15572,15572,739145
GHEBAHAR,d,20211115,000000,16350,16350,14796,16350,7935897
GHEBAHAR,d,20211116,000000,16419,16425,16350,16425,907091
GHEBAHAR,d,20211117,000000,16915,16915,16915,16915,646133
GHEBAHAR,d,20211120,000000,17410,17410,16498,17410,4092602
GHEBAHAR,d,20211121,000000,18232,18266,16528,16798,12134466
GHEBAHAR,d,20211122,000000,17250,17250,17250,17250,122081
GHEBAHAR,d,20211123,000000,17141,17141,17141,17141,250277
GHEBAHAR,d,20211124,000000,16917,16917,16917,16917,11611
GHEBAHAR,d,20211127,000000,16558,16558,16558,16558,14587
GHEBAHAR,d,20211128,000000,16884,16884,16884,16884,13510
GHEBAHAR,d,20211129,000000,16872,16872,16872,16872,3000
GHEBAHAR,d,20211130,000000,16869,16869,16869,16869,3279
GHEBAHAR,d,20211201,000000,16518,16518,16518,16518,10480
GHEBAHAR,d,20211204,000000,16850,16850,16850,16850,293
GHEBAHAR,d,20211205,000000,16850,16850,16850,16850,2660
GHEBAHAR,d,20211207,000000,16500,16500,16500,16500,1891
GHEBAHAR,d,20211208,000000,16844,16844,16844,16844,1000
GHEBAHAR,d,20211211,000000,16843,16843,16843,16843,1000
GHEBAHAR,d,20211212,000000,16842,16842,16842,16842,300
GHEBAHAR,d,20211213,000000,16495,16495,16495,16495,500
GHEBAHAR,d,20211214,000000,16841,16841,16841,16841,290
GHEBAHAR,d,20211218,000000,16841,16841,16841,16841,574
GHEBAHAR,d,20211219,000000,16493,16493,16493,16493,1269
GHEBAHAR,d,20211220,000000,16839,16839,16839,16839,798
GHEBAHAR,d,20211221,000000,16838,16838,16838,16838,4606
GHEBAHAR,d,20211222,000000,16834,16834,16834,16834,67914
GHEBAHAR,d,20211225,000000,16773,16773,16773,16773,1328
GHEBAHAR,d,20211226,000000,16772,16772,16772,16772,584042
GHEBAHAR,d,20211227,000000,16270,16270,16270,16270,1484836
GHEBAHAR,d,20211228,000000,15782,15782,15782,15782,3078933
GHEBAHAR,d,20211229,000000,16570,16570,16570,16570,991797
GHEBAHAR,d,20220101,000000,17067,17067,16074,17067,13291035
GHEBAHAR,d,20220102,000000,16585,17359,16348,17359,2073668
GHEBAHAR,d,20220103,000000,17591,17605,17458,17577,2099618
GHEBAHAR,d,20220104,000000,17700,17789,17055,17707,2290529
GHEBAHAR,d,20220105,000000,17518,17951,17518,17951,1333394
GHEBAHAR,d,20220108,000000,18399,18399,18156,18399,872081
GHEBAHAR,d,20220109,000000,18942,18942,18137,18563,4269250
GHEBAHAR,d,20220110,000000,18224,18622,18146,18534,1979288
GHEBAHAR,d,20220111,000000,18622,18884,18622,18884,1073226
GHEBAHAR,d,20220112,000000,19417,19417,18903,19301,1966881
GHEBAHAR,d,20220115,000000,19417,19417,18748,18922,1080720
GHEBAHAR,d,20220116,000000,18922,19271,18913,18990,1345273
GHEBAHAR,d,20220117,000000,19485,19495,18399,18399,772650
GHEBAHAR,d,20220118,000000,18137,18137,18137,18137,155341
GHEBAHAR,d,20220119,000000,17962,17962,17962,17962,208824
GHEBAHAR,d,20220122,000000,17371,17380,17371,17371,542668
GHEBAHAR,d,20220123,000000,16856,17341,16856,16856,1161460
GHEBAHAR,d,20220124,000000,16381,16391,16381,16381,587649
GHEBAHAR,d,20220125,000000,15896,15896,15896,15896,71032
GHEBAHAR,d,20220126,000000,15499,16207,15499,15828,2020509
GHEBAHAR,d,20220129,000000,16003,16032,15227,15761,912563
GHEBAHAR,d,20220130,000000,15664,16100,15576,16100,1610811
GHEBAHAR,d,20220131,000000,16362,16362,15877,16362,873442
GHEBAHAR,d,20220201,000000,16837,16837,16837,16837,324516
GHEBAHAR,d,20220202,000000,17429,17429,16837,17429,931925
GHEBAHAR,d,20220205,000000,17933,17933,17555,17933,1835105
GHEBAHAR,d,20220206,000000,18302,18302,17361,17361,1073679
GHEBAHAR,d,20220207,000000,16953,16953,16953,16953,58834
GHEBAHAR,d,20220208,000000,16905,16905,16905,16905,146337
GHEBAHAR,d,20220209,000000,16420,16420,16420,16420,503704
GHEBAHAR,d,20220212,000000,16003,16827,16003,16585,1482331
GHEBAHAR,d,20220213,000000,16730,16866,16381,16653,615001
GHEBAHAR,d,20220214,000000,16585,17080,16585,16953,354243
GHEBAHAR,d,20220216,000000,16973,17157,16294,16604,938964
GHEBAHAR,d,20220219,000000,16808,16808,15984,16488,1293974
GHEBAHAR,d,20220220,000000,16575,16575,16051,16469,1257201
GHEBAHAR,d,20220221,000000,16769,16769,15906,16294,1732232
GHEBAHAR,d,20220222,000000,15770,16682,15770,16527,3630469
GHEBAHAR,d,20220223,000000,16469,16469,16469,16469,282482
GHEBAHAR,d,20220226,000000,16711,16711,16711,16711,368793
GHEBAHAR,d,20220227,000000,17021,17021,16032,16604,5074892
GHEBAHAR,d,20220228,000000,16604,16604,16158,16226,1366250
GHEBAHAR,d,20220302,000000,15935,16313,15916,15916,1140262
GHEBAHAR,d,20220305,000000,15450,15790,15450,15450,1992824
GHEBAHAR,d,20220306,000000,15014,15702,15014,15411,3592794
GHEBAHAR,d,20220307,000000,15654,15693,14781,14781,1680557
GHEBAHAR,d,20220308,000000,14742,15033,14694,14694,1386871
GHEBAHAR,d,20220309,000000,14829,14829,14267,14267,702420
GHEBAHAR,d,20220312,000000,13559,13578,13559,13559,926726
GHEBAHAR,d,20220313,000000,13161,13733,13161,13326,2641710
GHEBAHAR,d,20220314,000000,13113,13607,13103,13607,933767
GHEBAHAR,d,20220315,000000,13860,13898,13617,13898,658521
GHEBAHAR,d,20220316,000000,13530,14160,13433,13433,954004
GHEBAHAR,d,20220319,000000,13772,13772,13171,13190,1962254
GHEBAHAR,d,20220326,000000,13190,13365,13016,13229,785148
GHEBAHAR,d,20220327,000000,13423,13510,13152,13510,550040
GHEBAHAR,d,20220329,000000,13792,13811,13588,13811,1458741
GHEBAHAR,d,20220330,000000,14044,14092,13394,13578,1191977
GHEBAHAR,d,20220403,000000,13297,13850,13297,13666,738176
GHEBAHAR,d,20220404,000000,13598,13675,13190,13190,2250650
GHEBAHAR,d,20220405,000000,13278,13278,12899,13171,6401835
GHEBAHAR,d,20220406,000000,13346,13346,13142,13249,2749068
GHEBAHAR,d,20220409,000000,13336,13724,13287,13724,2820798
GHEBAHAR,d,20220410,000000,14005,14005,13627,13937,1916533
GHEBAHAR,d,20220411,000000,13675,13947,13656,13821,2652194
GHEBAHAR,d,20220412,000000,13743,13743,13326,13326,1917413
GHEBAHAR,d,20220413,000000,13084,13821,13084,13801,2653952
GHEBAHAR,d,20220416,000000,13889,13986,13578,13869,3233086
GHEBAHAR,d,20220417,000000,13966,14102,13607,13850,3571972
GHEBAHAR,d,20220418,000000,14015,14325,13782,13986,3847691
GHEBAHAR,d,20220419,000000,14034,14635,13879,14500,3897548
GHEBAHAR,d,20220420,000000,14645,14732,14315,14674,2911723
GHEBAHAR,d,20220424,000000,14994,14994,14383,14432,1778603
GHEBAHAR,d,20220425,000000,14267,14587,14151,14422,3766046
GHEBAHAR,d,20220426,000000,14422,14762,14267,14762,2310155
GHEBAHAR,d,20220427,000000,15023,15053,14548,15053,3091958
GHEBAHAR,d,20220430,000000,15314,15402,14936,15091,3191189
GHEBAHAR,d,20220501,000000,15159,15499,14917,15150,3259102
GHEBAHAR,d,20220502,000000,14926,15314,14732,14839,3255341
GHEBAHAR,d,20220507,000000,15120,15237,14868,15033,3090082
GHEBAHAR,d,20220508,000000,15295,15440,14742,15072,2204239
GHEBAHAR,d,20220509,000000,14917,15033,14694,14694,1974717
GHEBAHAR,d,20220510,000000,14286,15159,14286,15159,4425684
GHEBAHAR,d,20220511,000000,15295,15295,15295,15295,284679
GHEBAHAR,d,20220514,000000,15499,15499,15499,15499,664647
GHEBAHAR,d,20220515,000000,15955,15955,15169,15518,6828335
GHEBAHAR,d,20220516,000000,15615,15848,15198,15227,4379239
GHEBAHAR,d,20220517,000000,14946,15790,14946,15421,5636830
GHEBAHAR,d,20220518,000000,15431,16119,15295,16119,6451081
GHEBAHAR,d,20220521,000000,16129,16401,15945,16294,2774599
GHEBAHAR,d,20220522,000000,16304,16304,15819,15819,1976178
GHEBAHAR,d,20220523,000000,15528,15809,15373,15373,801673
GHEBAHAR,d,20220524,000000,14994,14994,14994,14994,307709
GHEBAHAR,d,20220525,000000,14762,15644,14762,15237,2514416
GHEBAHAR,d,20220528,000000,15421,15421,14597,14597,835028
GHEBAHAR,d,20220529,000000,14354,14742,14248,14248,715202
GHEBAHAR,d,20220530,000000,14248,14257,13821,13821,1951820
GHEBAHAR,d,20220531,000000,13879,14257,13617,14189,754979
GHEBAHAR,d,20220601,000000,14189,14471,13801,14354,976572
GHEBAHAR,d,20220606,000000,14703,14703,13908,13908,582644
GHEBAHAR,d,20220607,000000,13685,14160,13588,13869,1303345
GHEBAHAR,d,20220608,000000,13675,14092,13636,13714,653904
GHEBAHAR,d,20220611,000000,14083,14102,13404,13404,1708972
GHEBAHAR,d,20220612,000000,13316,13627,13093,13472,757773
GHEBAHAR,d,20220613,000000,13375,13656,13375,13530,491062
GHEBAHAR,d,20220614,000000,13481,13850,13355,13540,570190
GHEBAHAR,d,20220615,000000,13219,13695,13219,13569,481531
GHEBAHAR,d,20220618,000000,13200,13520,13093,13093,864848
GHEBAHAR,d,20220619,000000,12996,12996,12725,12725,766508
GHEBAHAR,d,20220620,000000,12725,12938,12463,12570,932701
GHEBAHAR,d,20220621,000000,12560,12608,12347,12482,925161
GHEBAHAR,d,20220622,000000,12511,12764,12240,12764,1863024
GHEBAHAR,d,20220625,000000,13113,13113,13113,13113,342545
GHEBAHAR,d,20220626,000000,13287,13287,13287,13287,247042
GHEBAHAR,d,20220627,000000,13423,13423,13423,13423,228197
GHEBAHAR,d,20220628,000000,13540,13540,13540,13540,807248
GHEBAHAR,d,20220629,000000,13636,13636,13142,13161,2233116
GHEBAHAR,d,20220702,000000,12909,13171,12861,12861,1186893
GHEBAHAR,d,20220711,000000,12500,12510,12500,12500,69538
GHEBAHAR,d,20220712,000000,12470,12470,12470,12470,100063
GHEBAHAR,d,20220713,000000,12430,12790,12420,12420,1631399
GHEBAHAR,d,20220716,000000,12440,12810,12440,12810,762164
GHEBAHAR,d,20220717,000000,13060,13060,12370,12370,825609
GHEBAHAR,d,20220719,000000,12690,12690,12100,12480,961339
GHEBAHAR,d,20220720,000000,12620,12680,12320,12680,420650
GHEBAHAR,d,20220723,000000,12840,12860,12580,12860,1008504
GHEBAHAR,d,20220724,000000,12750,13190,12750,13050,1521259
GHEBAHAR,d,20220725,000000,12820,13270,12730,12730,868650
GHEBAHAR,d,20220726,000000,12500,12660,12470,12560,1358107
GHEBAHAR,d,20220727,000000,12400,12820,12290,12360,280995
GHEBAHAR,d,20220730,000000,12470,12730,12330,12410,547078
GHEBAHAR,d,20220731,000000,12240,12310,12190,12300,601454
GHEBAHAR,d,20220801,000000,12150,12460,11980,12170,446394
GHEBAHAR,d,20220802,000000,11870,12550,11870,12550,738578
GHEBAHAR,d,20220803,000000,12750,12800,12480,12800,1241661
GHEBAHAR,d,20220806,000000,13000,13170,12750,12830,1468155
GHEBAHAR,d,20220809,000000,12830,13270,12670,12800,626922
GHEBAHAR,d,20220810,000000,12570,12920,12550,12600,261458
GHEBAHAR,d,20220813,000000,12480,13210,12480,12800,1067203
GHEBAHAR,d,20220814,000000,12700,13170,12610,12610,713400
GHEBAHAR,d,20220815,000000,12950,13080,12530,12860,670430
GHEBAHAR,d,20220816,000000,12610,12940,12440,12450,719698
GHEBAHAR,d,20220817,000000,12590,12890,12230,12630,541912
GHEBAHAR,d,20220820,000000,12200,12760,12200,12440,291420
GHEBAHAR,d,20220821,000000,12220,12620,12200,12600,532037