<Ticker>,<Per>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
GHEMAHRA,d,20021026,000000,-3,-3,-3,-3,5000
GHEMAHRA,d,20021027,000000,-3,-3,-3,-3,4550
GHEMAHRA,d,20021028,000000,-3,-4,-3,-4,23586
GHEMAHRA,d,20021029,000000,-4,-4,-3,-3,10308
GHEMAHRA,d,20021030,000000,-3,-3,-3,-3,21059
GHEMAHRA,d,20021102,000000,-3,-3,-3,-3,1358
GHEMAHRA,d,20021103,000000,-3,-3,-3,-3,18710
GHEMAHRA,d,20021104,000000,-4,-4,-4,-4,18447
GHEMAHRA,d,20021105,000000,-4,-4,-3,-4,12409
GHEMAHRA,d,20021106,000000,-4,-4,-4,-4,21924
GHEMAHRA,d,20021109,000000,-4,-4,-4,-4,70301
GHEMAHRA,d,20021110,000000,-4,-4,-4,-4,139386
GHEMAHRA,d,20021111,000000,-4,-4,-4,-4,98050
GHEMAHRA,d,20021130,000000,-4,-5,-4,-4,5050
GHEMAHRA,d,20021201,000000,-4,-4,-4,-4,28348
GHEMAHRA,d,20021202,000000,-4,-4,-4,-4,19441
GHEMAHRA,d,20021203,000000,-4,-4,-4,-4,39356
GHEMAHRA,d,20021204,000000,-4,-4,-4,-4,102203
GHEMAHRA,d,20021207,000000,-4,-4,-4,-4,14642
GHEMAHRA,d,20021208,000000,-4,-4,-4,-4,38993
GHEMAHRA,d,20021209,000000,-4,-4,-4,-4,39306
GHEMAHRA,d,20021210,000000,-4,-4,-4,-4,39648
GHEMAHRA,d,20021211,000000,-4,-4,-4,-4,56292
GHEMAHRA,d,20021214,000000,-4,-4,-4,-4,17105
GHEMAHRA,d,20021215,000000,-4,-4,-4,-4,7617
GHEMAHRA,d,20021216,000000,-4,-4,-4,-4,7209
GHEMAHRA,d,20021217,000000,-4,-4,-4,-4,38354
GHEMAHRA,d,20021218,000000,-4,-4,-4,-4,11266
GHEMAHRA,d,20021221,000000,-4,-4,-4,-4,1950
GHEMAHRA,d,20021223,000000,-4,-4,-4,-4,5683
GHEMAHRA,d,20021224,000000,-4,-4,-4,-4,1290
GHEMAHRA,d,20021225,000000,-4,-4,-4,-4,6381
GHEMAHRA,d,20021228,000000,-4,-4,-4,-4,13457
GHEMAHRA,d,20021229,000000,-4,-4,-4,-4,5885
GHEMAHRA,d,20021231,000000,-4,-4,-4,-4,3809
GHEMAHRA,d,20030101,000000,-4,-4,-4,-4,10297
GHEMAHRA,d,20030104,000000,-4,-4,-4,-4,5520
GHEMAHRA,d,20030105,000000,-4,-4,-4,-4,3595
GHEMAHRA,d,20030106,000000,-4,-4,-4,-4,22772
GHEMAHRA,d,20030107,000000,-4,-4,-4,-4,14411
GHEMAHRA,d,20030108,000000,-4,-4,-4,-4,17509
GHEMAHRA,d,20030111,000000,-4,-4,-4,-4,12116
GHEMAHRA,d,20030112,000000,-4,-4,-4,-4,31994
GHEMAHRA,d,20030113,000000,-4,-4,-4,-4,30509
GHEMAHRA,d,20030114,000000,-4,-4,-4,-4,22799
GHEMAHRA,d,20030115,000000,-4,-4,-4,-4,85248
GHEMAHRA,d,20030118,000000,-4,-4,-4,-4,12517
GHEMAHRA,d,20030119,000000,-4,-4,-4,-4,23612
GHEMAHRA,d,20030120,000000,-4,-4,-4,-4,1320
GHEMAHRA,d,20030121,000000,-4,-4,-4,-4,20507
GHEMAHRA,d,20030122,000000,-4,-4,-4,-4,22081
GHEMAHRA,d,20030125,000000,-4,-4,-4,-4,12107
GHEMAHRA,d,20030126,000000,-4,-4,-3,-3,6243
GHEMAHRA,d,20030202,000000,-3,-3,-3,-3,100
GHEMAHRA,d,20030203,000000,-3,-3,-3,-3,1383
GHEMAHRA,d,20030204,000000,-3,-3,-3,-3,11860
GHEMAHRA,d,20030205,000000,-3,-3,-3,-3,8049
GHEMAHRA,d,20030208,000000,-3,-3,-3,-3,19922
GHEMAHRA,d,20030209,000000,-3,-3,-3,-3,6834
GHEMAHRA,d,20030210,000000,-3,-3,-3,-3,16986
GHEMAHRA,d,20030215,000000,-3,-3,-3,-3,17198
GHEMAHRA,d,20030216,000000,-3,-3,-3,-3,13324
GHEMAHRA,d,20030217,000000,-3,-3,-3,-3,13083
GHEMAHRA,d,20030218,000000,-3,-3,-3,-3,23615
GHEMAHRA,d,20030219,000000,-3,-3,-3,-3,17593
GHEMAHRA,d,20030222,000000,-3,-3,-3,-3,13142
GHEMAHRA,d,20030223,000000,-3,-3,-3,-3,7940
GHEMAHRA,d,20030224,000000,-3,-3,-3,-3,3400
GHEMAHRA,d,20030225,000000,-3,-3,-3,-3,230
GHEMAHRA,d,20030226,000000,-3,-3,-3,-3,18429
GHEMAHRA,d,20030301,000000,-3,-3,-3,-3,9890
GHEMAHRA,d,20030302,000000,-3,-3,-3,-3,11380
GHEMAHRA,d,20030303,000000,-3,-3,-3,-3,2524
GHEMAHRA,d,20030304,000000,-3,-3,-3,-3,5975
GHEMAHRA,d,20030305,000000,-3,-3,-3,-3,746
GHEMAHRA,d,20030308,000000,-3,-3,-3,-3,1500
GHEMAHRA,d,20030309,000000,-3,-3,-3,-3,2010
GHEMAHRA,d,20030310,000000,-3,-3,-3,-3,30192
GHEMAHRA,d,20030311,000000,-3,-3,-3,-3,18393
GHEMAHRA,d,20030312,000000,-3,-3,-3,-3,8610
GHEMAHRA,d,20030315,000000,-3,-3,-3,-3,38747
GHEMAHRA,d,20030316,000000,-3,-3,-3,-3,23278
GHEMAHRA,d,20030317,000000,-3,-3,-3,-3,20680
GHEMAHRA,d,20030318,000000,-3,-3,-3,-3,4910
GHEMAHRA,d,20030319,000000,-3,-3,-3,-3,8380
GHEMAHRA,d,20030326,000000,-3,-3,-3,-3,2210
GHEMAHRA,d,20030329,000000,-3,-3,-3,-3,6852
GHEMAHRA,d,20030330,000000,-3,-3,-3,-3,7324
GHEMAHRA,d,20030331,000000,-3,-3,-3,-3,41692
GHEMAHRA,d,20030405,000000,-3,-3,-3,-3,21827
GHEMAHRA,d,20030406,000000,-3,-3,-3,-3,12221
GHEMAHRA,d,20030407,000000,-3,-3,-3,-3,12424
GHEMAHRA,d,20030408,000000,-3,-3,-3,-3,5357
GHEMAHRA,d,20030409,000000,-3,-3,-3,-3,48461
GHEMAHRA,d,20030412,000000,-3,-3,-3,-3,18138
GHEMAHRA,d,20030413,000000,-3,-3,-3,-3,53237
GHEMAHRA,d,20030414,000000,-3,-3,-3,-3,53168
GHEMAHRA,d,20030415,000000,-3,-3,-3,-3,9438
GHEMAHRA,d,20030416,000000,-3,-3,-3,-3,29083
GHEMAHRA,d,20030419,000000,-3,-3,-3,-3,48584
GHEMAHRA,d,20030420,000000,-3,-3,-3,-3,51479
GHEMAHRA,d,20030421,000000,-3,-3,-3,-3,31140
GHEMAHRA,d,20030422,000000,-3,-3,-3,-3,50693
GHEMAHRA,d,20030426,000000,-3,-3,-3,-3,43698
GHEMAHRA,d,20030427,000000,-3,-3,-3,-3,53164
GHEMAHRA,d,20030428,000000,-3,-3,-3,-3,18471
GHEMAHRA,d,20030429,000000,-3,-3,-3,-3,42396
GHEMAHRA,d,20030430,000000,-3,-3,-2,-3,77995
GHEMAHRA,d,20030503,000000,-3,-3,-3,-3,83075
GHEMAHRA,d,20030504,000000,-3,-3,-3,-3,56269
GHEMAHRA,d,20030505,000000,-3,-3,-3,-3,38417
GHEMAHRA,d,20030506,000000,-3,-3,-3,-3,42874
GHEMAHRA,d,20030507,000000,-3,-3,-3,-3,163584
GHEMAHRA,d,20030510,000000,-3,-3,-3,-3,55573
GHEMAHRA,d,20030511,000000,-3,-3,-3,-3,73440
GHEMAHRA,d,20030512,000000,-3,-3,-3,-3,47778
GHEMAHRA,d,20030513,000000,-3,-3,-3,-3,137410
GHEMAHRA,d,20030514,000000,-3,-3,-3,-3,106063
GHEMAHRA,d,20030517,000000,-3,-3,-3,-3,118848
GHEMAHRA,d,20030518,000000,-3,-3,-3,-3,142621
GHEMAHRA,d,20030520,000000,-3,-3,-3,-3,107576
GHEMAHRA,d,20030521,000000,-3,-3,-3,-3,57675
GHEMAHRA,d,20030524,000000,-3,-3,-3,-3,82177
GHEMAHRA,d,20030525,000000,-3,-3,-3,-3,51013
GHEMAHRA,d,20030526,000000,-3,-3,-3,-3,76814
GHEMAHRA,d,20030527,000000,-3,-3,-3,-3,62101
GHEMAHRA,d,20030528,000000,-3,-3,-3,-3,10826
GHEMAHRA,d,20030531,000000,-3,-3,-3,-3,27328
GHEMAHRA,d,20030601,000000,-3,-3,-3,-3,93109
GHEMAHRA,d,20030602,000000,-3,-3,-3,-3,30150
GHEMAHRA,d,20030603,000000,-3,-3,-3,-3,6526
GHEMAHRA,d,20030607,000000,-3,-3,-3,-3,22993
GHEMAHRA,d,20030608,000000,-3,-3,-3,-3,33960
GHEMAHRA,d,20030609,000000,-3,-3,-3,-3,34259
GHEMAHRA,d,20030610,000000,-3,-3,-3,-3,31220
GHEMAHRA,d,20030611,000000,-3,-3,-3,-3,2497
GHEMAHRA,d,20030614,000000,-3,-3,-3,-3,39632
GHEMAHRA,d,20030615,000000,-3,-3,-3,-3,31520
GHEMAHRA,d,20030616,000000,-3,-3,-3,-3,42291
GHEMAHRA,d,20030617,000000,-3,-3,-3,-3,67380
GHEMAHRA,d,20030618,000000,-3,-3,-3,-3,14375
GHEMAHRA,d,20030621,000000,-3,-3,-3,-3,38653
GHEMAHRA,d,20030622,000000,-3,-3,-3,-3,40777
GHEMAHRA,d,20030623,000000,-3,-3,-3,-3,31893
GHEMAHRA,d,20030624,000000,-3,-3,-3,-3,68174
GHEMAHRA,d,20030625,000000,-3,-3,-3,-3,193265
GHEMAHRA,d,20030628,000000,-3,-3,-3,-3,212018
GHEMAHRA,d,20030629,000000,-3,-3,-3,-3,9881
GHEMAHRA,d,20030630,000000,-3,-3,-3,-3,59244
GHEMAHRA,d,20030701,000000,-3,-3,-3,-3,96190
GHEMAHRA,d,20030702,000000,-3,-3,-3,-3,188858
GHEMAHRA,d,20030705,000000,-3,-3,-3,-3,36735
GHEMAHRA,d,20030706,000000,-3,-3,-3,-3,149000
GHEMAHRA,d,20030707,000000,-3,-3,-3,-3,106480
GHEMAHRA,d,20030708,000000,-3,-3,-3,-3,33624
GHEMAHRA,d,20030709,000000,-3,-3,-3,-3,102449
GHEMAHRA,d,20030712,000000,-3,-3,-3,-3,122579
GHEMAHRA,d,20030713,000000,-3,-3,-3,-3,46567
GHEMAHRA,d,20030714,000000,-3,-3,-3,-3,89996
GHEMAHRA,d,20031021,000000,-3,-3,-3,-3,210183
